,symbol,exchange,name,date,type,iexId,region,currency,isEnabled,figi,cik
5443,NET,NYS,Cloudflare Inc Class A,2020-03-28,cs,IEX_4436324450372D52,US,USD,True,BBG001WMKHH5,
5444,NETE,NAS,Net Element Inc.,2020-03-28,cs,IEX_573733434E512D52,US,USD,True,BBG003GMH2G7,1293330
5445,NETL,PSE,NETLease Corporate Real Estate ETF,2020-03-28,et,IEX_4E464334565A2D52,US,USD,True,BBG00NNW96T9,1135711
5446,NEU,NYS,NewMarket Corporation,2020-03-28,cs,IEX_4231433237482D52,US,USD,True,BBG000BJ5SS8,1282637
5447,NEV,NYS,Nuveen Enhanced Municipal Value Fund,2020-03-28,cef,IEX_54435A5731382D52,US,USD,True,BBG000PHH2C8,
5448,NEW,NYS,Puxin Ltd. Sponsored ADR,2020-03-28,ad,IEX_5033475A584E2D52,US,USD,True,BBG00KY7S966,1726189
5449,NEWA,NAS,Newater Technology Inc.,2020-03-28,cs,IEX_4644535937542D52,US,USD,True,BBG00GGX6YW8,1678022
5450,NEWR,NYS,New Relic Inc.,2020-03-28,cs,IEX_485835464B4C2D52,US,USD,True,BBG001NFKJ68,1448056
5451,NEWT,NAS,Newtek Business Services Corp.,2020-03-28,cs,IEX_425A4E5A52482D52,US,USD,True,BBG000BH37H2,1587987
5452,NEWTI,NAS,Newtek Business Services Corp 6.25 % Notes 2018-01.03.23,2020-03-28,ps,IEX_4B39444A47382D52,US,USD,True,,
5453,NEWTL,NAS,Newtek Business Services Corp 5.75 % Notes 2019-01.08.24 Global,2020-03-28,ps,IEX_424E43364A312D52,US,USD,True,,
5454,NEX,NYS,NexTier Oilfield Solutions Inc.,2020-03-28,cs,IEX_5650544330392D52,US,USD,True,BBG00FJFZY81,
5455,NEXA,NYS,Nexa Resources S.A.,2020-03-28,cs,IEX_4A3251424C322D52,US,USD,True,BBG00HT47FH3,1713930
5456,NEXT,NAS,NextDecade Corp.,2020-03-28,cs,IEX_5339463346582D52,US,USD,True,BBG008GC7VW7,1612720
5457,NFBK,NAS,Northfield Bancorp Inc.,2020-03-28,cs,IEX_51424E5844362D52,US,USD,True,BBG000TW5Y34,1493225
5458,NFE,NAS,New Fortress Energy LLC Class A,2020-03-28,cs,IEX_515A524D4C342D52,US,USD,True,BBG00MJH9LC4,1749723
5459,NFG,NYS,National Fuel Gas Company,2020-03-28,cs,IEX_444A4433534D2D52,US,USD,True,BBG000BPYD87,70145
5460,NFH,NYS,New Frontier Health Corp.,2020-03-28,cs,IEX_4E585735444A2D52,US,USD,True,BBG00L95HQ79,
5461,NFH+,NYS,New Frontier Health Corp Warrant -30.11.24 on New Frontier,2020-03-28,wt,IEX_51344250504C2D52,US,USD,True,BBG00LK6GP31,
5462,NFIN,NAS,Netfin Acquisition Corp. Class A,2020-03-28,cs,IEX_4E474E5039342D52,US,USD,True,BBG00PZ1L2S5,1776903
5463,NFINU,NAS,Netfin Acquisition Corp Units Cons of 1 Sh A + 1 Wt 01.08.24,2020-03-28,ut,IEX_5444585657302D52,US,USD,True,BBG00PPRW895,1776903
5464,NFINW,NAS,Netfin Acqusition Corp Warrant -01.08.24 on Netfin,2020-03-28,wt,IEX_534B545456522D52,US,USD,True,BBG00PZ71V91,
5465,NFJ,NYS,AllianzGI NFJ Dividend Interest & Premium Strategy Fund,2020-03-28,cef,IEX_544B4D534A392D52,US,USD,True,BBG000QSY038,
5466,NFLT,PSE,Virtus Newfleet Multi-Sector Bond ETF,2020-03-28,et,IEX_534D533150372D52,US,USD,True,BBG009RY71X0,
5467,NFLX,NAS,Netflix Inc.,2020-03-28,cs,IEX_43344330424C2D52,US,USD,True,BBG000CL9VN6,1065280
5468,NFRA,PSE,FlexShares STOXX Global Broad Infrastructure Index Fund,2020-03-28,et,IEX_4B4B574A50512D52,US,USD,True,BBG005D25MR6,
5469,NFTY,NAS,First Trust India NIFTY 50 Equal Weight ETF,2020-03-28,et,IEX_4D51584850502D52,US,USD,True,BBG002N8TGD1,
5470,NG,ASE,Novagold Resources Inc,2020-03-28,cs,IEX_5742364657572D52,US,USD,True,BBG000D25424,1173420
5471,NGD,ASE,New Gold Inc.,2020-03-28,cs,IEX_57364E435A4C2D52,US,USD,True,BBG000KD2ZL5,800166
5472,NGE,PSE,Global X MSCI Nigeria ETF,2020-03-28,et,IEX_4442384838542D52,US,USD,True,BBG004DFJXT9,
5473,NGG,NYS,National Grid plc Sponsored ADR,2020-03-28,ad,IEX_4D585157515A2D52,US,USD,True,BBG000L4Y5K6,1004315
5474,NGHC,NAS,National General Holdings Corp.,2020-03-28,cs,IEX_4C3438485A572D52,US,USD,True,BBG004N1KPJ5,1578735
5475,NGHCN,NAS,National General Holdings Corp 7 1/2 % Deposit Shs Repr 1/40th Non-Cum Perp Pfd Shs Series C,2020-03-28,ps,IEX_4852314E57512D52,US,USD,True,,
5476,NGHCO,NAS,National General Holdings Corp Deposit Shs Repr 1/40th Non-Cum Perp Pfd Shs Series B,2020-03-28,ps,IEX_524A504234442D52,US,USD,True,,
5477,NGHCP,NAS,National General Holdings Corp 7 1/2 % Non-Cum Pfd Shs Series A,2020-03-28,ps,IEX_4B5152534E342D52,US,USD,True,,1578735
5478,NGHCZ,NAS,National General Holdings Corp 7 5/8 % Notes 2015-15.9.55,2020-03-28,ps,IEX_4443445A464C2D52,US,USD,True,,
5479,NGL,NYS,NGL Energy Partners LP,2020-03-28,cs,IEX_463738444B392D52,US,USD,True,BBG001J1BNY4,1504461
5480,NGL-B,NYS,NGL Energy Partners LP Cum Red Perp Pfd Units B,2020-03-28,ps,IEX_4D50583142542D52,US,USD,True,,
5481,NGL-C,NYS,NGL Energy Partners LP Cum Red Perp Pfd Units C,2020-03-28,ps,IEX_4336364D53362D52,US,USD,True,,
5482,NGLS-A,NYS,Targa Resources Partners LP Cum Red Perp Pfd Unit Series A,2020-03-28,ps,IEX_513348594B442D52,US,USD,True,,
5483,NGM,NAS,NGM Biopharmaceuticals Inc.,2020-03-28,cs,IEX_5730564437362D52,US,USD,True,BBG001J1BNT0,1426332
5484,NGS,NYS,Natural Gas Services Group Inc.,2020-03-28,cs,IEX_4D384451574C2D52,US,USD,True,BBG000HGQ5N0,1084991
5485,NGVC,NYS,Natural Grocers by Vitamin Cottage Inc.,2020-03-28,cs,IEX_4359344B33562D52,US,USD,True,BBG0034VYLG9,1547459
5486,NGVT,NYS,Ingevity Corporation,2020-03-28,cs,IEX_4C38484E37322D52,US,USD,True,BBG009LM28K6,1653477
5487,NH,NAS,NantHealth Inc.,2020-03-28,cs,IEX_4759305944512D52,US,USD,True,BBG00CVW3PF3,1566469
5488,NHA,NYS,Nuveen Municipal 2021 Target Term Fund,2020-03-28,cef,IEX_4448335644382D52,US,USD,True,BBG00B8GVXQ6,
5489,NHC,ASE,National HealthCare Corporation,2020-03-28,cs,IEX_504A535248432D52,US,USD,True,BBG000BY3T87,1047335
5490,NHF,NYS,NexPoint Strategic Opportunities Fund,2020-03-28,cef,IEX_463458385A4B2D52,US,USD,True,BBG000PSTN26,
5491,NHI,NYS,National Health Investors Inc.,2020-03-28,cs,IEX_525437385A4B2D52,US,USD,True,BBG000CGWSJ3,877860
5492,NHLD,NAS,National Holdings Corporation,2020-03-28,cs,IEX_4A3044424C562D52,US,USD,True,BBG000FVTGM3,1023844
5493,NHLDW,NAS,National Holdings Corp Warrant 2016-18.01.22 on National Holdings,2020-03-28,wt,IEX_5630443231572D52,US,USD,True,BBG00FGGFP38,
5494,NHS,ASE,Neuberger Berman High Yield Strategies Fund Inc,2020-03-28,cef,IEX_4C36433931352D52,US,USD,True,BBG000PQWM73,
5495,NHTC,NAS,Natural Health Trends Corp.,2020-03-28,cs,IEX_525A573953542D52,US,USD,True,BBG000FCF697,912061
5496,NI,NYS,NiSource Inc,2020-03-28,cs,IEX_5259524334302D52,US,USD,True,BBG000BPZBB6,1111711
5497,NI-B,NYS,NiSource Inc Inc Depositary Shs Repr 1/1000th Cum Red Perp Pfd Rg Shs Series B,2020-03-28,ps,IEX_4E53435A59582D52,US,USD,True,,
5498,NIB,PSE,iPath Bloomberg Cocoa Subindex Total Return ETN,2020-03-28,et,IEX_444D584C51482D52,US,USD,True,BBG000GKC1V7,
5499,NICE,NAS,NICE Ltd Sponsored ADR,2020-03-28,ad,IEX_56523159315A2D52,US,USD,True,BBG000KC17R4,1003935
5500,NICK,NAS,Nicholas Financial Inc.,2020-03-28,cs,IEX_4D53363644592D52,US,USD,True,BBG000BW06R3,1000045
5501,NID,NYS,Nuveen Intermediate Duration Municipal Term Fund,2020-03-28,cef,IEX_48484C4A4C422D52,US,USD,True,BBG003NQ25L3,
5502,NIE,NYS,AllianzGI Equity & Convertible Income Fund,2020-03-28,cef,IEX_474344304E542D52,US,USD,True,BBG000Q171K6,1383441
5503,NIM,NYS,Nuveen Select Maturity Municipal Fund,2020-03-28,cef,IEX_4759474343502D52,US,USD,True,BBG000CWVGL2,
5504,NINE,NYS,Nine Energy Service Inc.,2020-03-28,cs,IEX_424C484C48562D52,US,USD,True,BBG004M28MF9,1532286
5505,NIO,NYS,NIO Inc. Sponsored ADR Class A,2020-03-28,ad,IEX_4E394E4258372D52,US,USD,True,BBG00LPXZB46,1736541
5506,NIQ,NYS,Nuveen Intermediate Duration Quality Municipal Term Fund,2020-03-28,cef,IEX_574D56565A582D52,US,USD,True,BBG003WMJZR2,
5507,NIU,NAS,Niu Technologies Sponsored ADR Class A,2020-03-28,ad,IEX_5757514256582D52,US,USD,True,BBG00M37BS44,
5508,NJAN,BATS,Innovator Nasdaq-100 Power Buffer ETF - January,2020-03-28,et,IEX_5742354636352D52,US,USD,True,BBG00R879SY8,
5509,NJR,NYS,New Jersey Resources Corporation,2020-03-28,cs,IEX_524D4A4D30522D52,US,USD,True,BBG000BPZVW9,356309
5510,NJV,NYS,Nuveen New Jersey Municipal Value Fund,2020-03-28,cef,IEX_5456505753372D52,US,USD,True,BBG000HVM926,
5511,NK,NAS,NantKwest Inc.,2020-03-28,cs,IEX_575753534D392D52,US,USD,True,BBG007T9DYW9,1326110
5512,NKE,NYS,NIKE Inc. Class B,2020-03-28,cs,IEX_564E4D5454482D52,US,USD,True,BBG000C5HS04,320187
5513,NKG,NYS,Nuveen Georgia Quality Municipal Income Fund of Benef Interest,2020-03-28,cef,IEX_4235504A50502D52,US,USD,True,BBG000BQYD67,
5514,NKSH,NAS,National Bankshares Inc.,2020-03-28,cs,IEX_4631464638422D52,US,USD,True,BBG000BJ9FN7,796534
5515,NKTR,NAS,Nektar Therapeutics,2020-03-28,cs,IEX_4C4C5A4257352D52,US,USD,True,BBG000BHCYJ1,906709
5516,NKX,NYS,Nuveen California AMT-Free Quality Municipal Income Fund of Benef Interest,2020-03-28,cef,IEX_4A46574358352D52,US,USD,True,BBG000PC40T9,
5517,NL,NYS,NL Industries Inc,2020-03-28,cs,IEX_47474A4E58472D52,US,USD,True,BBG000BQ0543,72162
5518,NLOK,NAS,NortonLifeLock Inc.,2020-03-28,cs,IEX_4B44484351502D52,US,USD,True,BBG000BH2JM1,
5519,NLR,PSE,VanEck Vectors Uranium+Nuclear Energy ETF,2020-03-28,et,IEX_4E51504433302D52,US,USD,True,BBG000KJ6RN4,
5520,NLS,NYS,Nautilus Inc,2020-03-28,cs,IEX_5239353630332D52,US,USD,True,BBG000BRJY75,1078207
5521,NLSN,NYS,Nielsen Holdings Plc,2020-03-28,cs,IEX_465234595A4B2D52,US,USD,True,BBG0088CYPX8,1492633
5522,NLTX,NAS,Neoleukin Therapeutics Inc,2020-03-28,cs,IEX_515A363056472D52,US,USD,True,BBG005Y0QDK1,1404644
5523,NLY,NYS,Annaly Capital Management Inc.,2020-03-28,cs,IEX_5453434A4E362D52,US,USD,True,BBG000BJFJ98,1043219
5524,NLY-D,NYS,Annaly Capital Management Inc. 7.50% Cum Red Pfd Shs Series D,2020-03-28,ps,IEX_4A594B504A502D52,US,USD,True,,
5525,NLY-F,NYS,Annaly Capital Management Inc. Cum Conv Red Pfd Registered Shs Series F,2020-03-28,ps,IEX_56574D5133502D52,US,USD,True,,
5526,NLY-G,NYS,Annaly Capital Management Inc. Cum Conv Red Perp Registered Pfd Shs Series G,2020-03-28,ps,IEX_574E523139582D52,US,USD,True,,
5527,NLY-I,NYS,Annaly Capital Management Inc Cum Conv Red Pfd Registered Shs Series I,2020-03-28,ps,IEX_565838574C4D2D52,US,USD,True,,
5528,NM,NYS,Navios Maritime Holdings Inc.,2020-03-28,cs,IEX_5032304746382D52,US,USD,True,BBG000QQV8V7,1333172
5529,NM-G,NYS,Navios Maritime Holdings Inc Perp Pfd Shs Sp Amer Dep Recpt Level 3 Repr 1/100th Perp Pfd Shs Ser G,2020-03-28,ps,IEX_4D38464D31582D52,US,USD,True,,
5530,NM-H,NYS,Navios Maritime Holdings Inc 8 5/8 % Cum Red Perp Pfd Shs Sponsored American Deposit Receipt Repr 1/100th 8 5/8%CRPP-H,2020-03-28,ps,IEX_5851383330312D52,US,USD,True,,
5531,NMCI,NAS,Navios Maritime Containers LP,2020-03-28,cs,IEX_4743565343362D52,US,USD,True,BBG00LC3BZC0,1707210
5532,NMCO,NYS,Nuveen Municipal Credit Opportunities Fund,2020-03-28,cef,IEX_4A48593947542D52,US,USD,True,BBG00P0WQZZ9,
5533,NMFC,NYS,New Mountain Finance Corporation,2020-03-28,cs,IEX_4E564B5A32352D52,US,USD,True,BBG000BG22J4,1496099
5534,NMFX,NYS,New Mountain Finance Corp 5.75 % Notes 2018-01.10.23 Secd 1st Lien,2020-03-28,ps,IEX_4B353057525A2D52,US,USD,True,,
5535,NMI,NYS,Nuveen Municipal Income Fund Inc,2020-03-28,cef,IEX_5246515737322D52,US,USD,True,BBG000BQ0Q01,
5536,NMIH,NAS,NMI Holdings Inc. Class A,2020-03-28,cs,IEX_57374858524E2D52,US,USD,True,BBG005DLMMZ6,1547903
5537,NMK-B,NYS,Niagara Mohawk Power Corp 3.60 % Cum.Pfd.Shs,2020-03-28,ps,IEX_544E59535A5A2D52,US,USD,True,,
5538,NMK-C,NYS,Niagara Mohawk Power Corp 3.90 % Cum.Pfd.Shs,2020-03-28,ps,IEX_5134595448572D52,US,USD,True,,
5539,NML,ASE,Neuberger Berman MLP and Energy Income Fund Inc.,2020-03-28,cef,IEX_4A46385857302D52,US,USD,True,BBG003NBK4H4,
5540,NMM,NYS,Navios Maritime Partners LP,2020-03-28,cs,IEX_5446355851312D52,US,USD,True,BBG000TS4FG1,1415921
5541,NMR,NYS,Nomura Holdings Inc. Sponsored ADR,2020-03-28,ad,IEX_4A42475144302D52,US,USD,True,BBG000BZPXB7,1163653
5542,NMRD,NAS,Nemaura Medical Inc.,2020-03-28,cs,IEX_5647385144302D52,US,USD,True,BBG0068FC7D1,
5543,NMRK,NAS,Newmark Group Inc. Class A,2020-03-28,cs,IEX_4B4E4B5938482D52,US,USD,True,BBG00J24S765,1690680
5544,NMS,NYS,Nuveen Minnesota Quality Municipal Income Fund of Benef Interest,2020-03-28,cef,IEX_4751524846332D52,US,USD,True,BBG0077HT0Y0,
5545,NMT,NYS,Nuveen Massachusetts Quality Municipal Income Fund of Benef Interest,2020-03-28,cef,IEX_4A584D4E30392D52,US,USD,True,BBG000BGT3D9,
5546,NMY,NYS,Nuveen Maryland Quality Municipal Income Fund of Benef.Int.,2020-03-28,cef,IEX_5059355154512D52,US,USD,True,BBG000BGSPK3,
5547,NMZ,NYS,Nuveen Municipal High Income Opportunity Fund,2020-03-28,cef,IEX_50374C5157572D52,US,USD,True,BBG000BY2HL9,
5548,NNA,NYS,Navios Maritime Acquisition Corporation,2020-03-28,cs,IEX_4E4E4B58364B2D52,US,USD,True,BBG000F44GR5,1437260
5549,NNBR,NAS,NN Inc.,2020-03-28,cs,IEX_4753515933382D52,US,USD,True,BBG000BHCJX8,918541
5550,NNDM,NAS,Nano Dimension Ltd Sponsored ADR,2020-03-28,ad,IEX_4E4330354E472D52,US,USD,True,BBG009DFFVW2,1643303
5551,NNI,NYS,Nelnet Inc. Class A,2020-03-28,cs,IEX_4732315A444B2D52,US,USD,True,BBG000PYJY93,1258602
5552,NNN,NYS,National Retail Properties Inc.,2020-03-28,cs,IEX_54314E5448532D52,US,USD,True,BBG000CLP0Y4,751364
5553,NNN-F,NYS,National Retail Properties Inc Deposit Shs Repr 1/100th 5.20 % Cum Red Pfd Registered Shs Series F,2020-03-28,ps,IEX_51304B4B344A2D52,US,USD,True,,
5554,NNVC,ASE,NanoViricides Inc.,2020-03-28,cs,IEX_5648304B46592D52,US,USD,True,BBG000C0WN63,1379006
5555,NNY,NYS,Nuveen New York Municipal Value Fund,2020-03-28,cef,IEX_5331314650512D52,US,USD,True,BBG000BQ1LM7,
5556,NOA,NYS,North American Construction Group Ltd.,2020-03-28,cs,IEX_5633564437322D52,US,USD,True,BBG000R07DL0,1272869
5557,NOAH,NYS,Noah Holdings Ltd. Sponsored ADR Class A,2020-03-28,ad,IEX_4B475A5A524A2D52,US,USD,True,BBG0017X96T3,1499543
5558,NOBL,BATS,ProShares S&P 500 Dividend Aristocrats ETF,2020-03-28,et,IEX_56385A3742392D52,US,USD,True,BBG005D266N4,1034258
5559,NOC,NYS,Northrop Grumman Corporation,2020-03-28,cs,IEX_4C484B4E385A2D52,US,USD,True,BBG000BQ2C28,1133421
5560,NOCT,BATS,Innovator Nasdaq-100 Power Buffer ETF- October,2020-03-28,et,IEX_514E564844482D52,US,USD,True,BBG00QFP0615,
5561,NODK,NAS,NI Holdings Inc.,2020-03-28,cs,IEX_4A56463151472D52,US,USD,True,BBG00DZS4J87,1681206
5562,NOG,ASE,Northern Oil and Gas Inc.,2020-03-28,cs,IEX_5352543146582D52,US,USD,True,BBG000DRTDR6,1388955
5563,NOK,NYS,Nokia Oyj Sponsored ADR,2020-03-28,ad,IEX_5836393951322D52,US,USD,True,BBG000BNGBW9,924613
5564,NOM,NYS,Nuveen Missouri Quality Municipal Income Fund of Benef Interest,2020-03-28,cef,IEX_5133565044562D52,US,USD,True,BBG000BHBC73,
5565,NOMD,NYS,Nomad Foods Ltd.,2020-03-28,cs,IEX_474B313234512D52,US,USD,True,BBG0071GM7Y0,1651717
5566,NORW,PSE,Global X MSCI Norway ETF,2020-03-28,et,IEX_5832343442562D52,US,USD,True,BBG0018QFKT9,
5567,NOV,NYS,National Oilwell Varco Inc.,2020-03-28,cs,IEX_56424C3338592D52,US,USD,True,BBG000BJX8C8,1021860
5568,NOVA,NYS,Sunnova Energy International Inc,2020-03-28,cs,IEX_514243544C362D52,US,USD,True,BBG00PLQ1JR1,1772695
5569,NOVN,NAS,Novan Inc.,2020-03-28,cs,IEX_514352544B4A2D52,US,USD,True,BBG002V17386,1467154
5570,NOVT,NAS,Novanta Inc,2020-03-28,cs,IEX_48565439514B2D52,US,USD,True,BBG000JB24Q5,1076930
5571,NOW,NYS,ServiceNow Inc.,2020-03-28,cs,IEX_4D4A305842372D52,US,USD,True,BBG000M1R011,1373715
5572,NP,NYS,Neenah Inc,2020-03-28,cs,IEX_424D463239312D52,US,USD,True,BBG000QCQ764,1296435
5573,NPA,NAS,New Providence Acquisition Corp Class A,2020-03-28,cs,IEX_4B444352314A2D52,US,USD,True,BBG00Q402TR2,
5574,NPAUU,NAS,New Providence Acquisition Corp. Units Cons of 1 Sh -A- + 1/2 Wt,2020-03-28,ut,IEX_4657395233592D52,US,USD,True,BBG00Q3JH847,
5575,NPAWW,NAS,New Providence Acquisition Corp Warrant 2019-01.09.24 on New Providence-A,2020-03-28,wt,IEX_465743524B462D52,US,USD,True,BBG00QRF6YQ0,
5576,NPK,NYS,National Presto Industries Inc.,2020-03-28,cs,IEX_4751483154502D52,US,USD,True,BBG000BQ4GG2,80172
5577,NPN,NYS,Nuveen Pennsylvania Municipal Value Fund,2020-03-28,cef,IEX_5142505839342D52,US,USD,True,BBG000HTNJY3,
5578,NPO,NYS,EnPro Industries Inc.,2020-03-28,cs,IEX_50484B3832372D52,US,USD,True,BBG000BW2FF4,1164863
5579,NPTN,NYS,NeoPhotonics Corporation,2020-03-28,cs,IEX_4B4D4E4337342D52,US,USD,True,BBG000CL6VN9,1227025
5580,NPV,NYS,Nuveen Virginia Quality Municipal Income Fund of Benef Interest,2020-03-28,cef,IEX_44425137424B2D52,US,USD,True,BBG000BDSLT0,
5581,NQP,NYS,Nuveen Pennsylvania Quality Municipal Income Fund,2020-03-28,cef,IEX_5459314C39422D52,US,USD,True,BBG000BFH7X3,
5582,NR,NYS,Newpark Resources Inc.,2020-03-28,cs,IEX_5646595156342D52,US,USD,True,BBG000C2HWL9,71829
5583,NRBO,NAS,NeuroBo Pharmaceuticals Inc.,2020-03-28,cs,IEX_5033594A4D382D52,US,USD,True,BBG009YPPXR8,
5584,NRC,NAS,National Research Corporation,2020-03-28,cs,IEX_574D534B51572D52,US,USD,True,BBG004K1F8W7,70487
5585,NREF,NYS,NexPoint Real Estate Finance Inc,2020-03-28,cs,IEX_4E47583436562D52,US,USD,True,BBG00R7TJRM5,
5586,NRG,NYS,NRG Energy Inc.,2020-03-28,cs,IEX_525643354A392D52,US,USD,True,BBG000D8RG11,1013871
5587,NRGD,PSE,MicroSectors U.S. Big Oil Index -3X Inverse Leveraged ETN,2020-03-28,et,IEX_504C545A4D372D52,US,USD,True,BBG00NV7YWD7,
5588,NRGO,PSE,MicroSectors U.S. Big Oil Index 2X Leveraged ETN,2020-03-28,et,IEX_584252434B352D52,US,USD,True,BBG00NV7YQ68,
5589,NRGU,PSE,MicroSectors U.S. Big Oil Index 3X Leveraged ETN,2020-03-28,et,IEX_5057584B4E482D52,US,USD,True,BBG00NV7WXD7,
5590,NRGX,NYS,PIMCO Energy & Tactical Credit Opportunities Fund,2020-03-28,cef,IEX_47374348564D2D52,US,USD,True,BBG00MF4SGM6,
5591,NRGZ,PSE,MicroSectors U.S. Big Oil Index -2X Inverse Leveraged ETN,2020-03-28,et,IEX_4758315354422D52,US,USD,True,BBG00NV7YVC0,
5592,NRIM,NAS,Northrim BanCorp Inc.,2020-03-28,cs,IEX_4859324C534A2D52,US,USD,True,BBG000C5QMH9,1163370
5593,NRK,NYS,Nuveen New York AMT-Free Quality Municipal Income Fund of Benef Interest,2020-03-28,cef,IEX_4C5A373057442D52,US,USD,True,BBG000BKVPN7,
5594,NRO,ASE,Neuberger Berman Real Estate Securities Income Fund Inc,2020-03-28,cef,IEX_48575A3839392D52,US,USD,True,BBG000Q01295,
5595,NRP,NYS,Natural Resource Partners L.P.,2020-03-28,cs,IEX_4648304B474B2D52,US,USD,True,BBG000GMHBH2,1171486
5596,NRT,NYS,North European Oil Royalty Trust,2020-03-28,cs,IEX_485650375A522D52,US,USD,True,BBG000KDLS30,72633
5597,NRUC,NYS,National Rural Utilities Cooperative Finance Corp 5.5 % Notes 2019-15.05.64 Gtd Global,2020-03-28,ps,IEX_4E54573252312D52,US,USD,True,,
5598,NRZ,NYS,New Residential Investment Corp.,2020-03-28,cs,IEX_56524B394A4B2D52,US,USD,True,BBG003T1GM03,1556593
5599,NRZ-A,NYS,New Residential Investment Corp Cum Conv Red Perp Pfd Registered Shs Series A,2020-03-28,ps,IEX_535A375839342D52,US,USD,True,,
5600,NRZ-B,NYS,New Residential Investment Corp Cum Conv Red Perp Pfd Registered Shs Series B,2020-03-28,ps,IEX_5647514753322D52,US,USD,True,,
5601,NRZ-C,NYS,New Residential Investment Corp. Cum Conv Red Perp Pfd Registered Shs Series C,2020-03-28,ps,IEX_4851393453442D52,US,USD,True,,
5602,NS,NYS,NuStar Energy L.P.,2020-03-28,cs,IEX_4630344459532D52,US,USD,True,BBG000C1ZRQ7,1110805
5603,NS-A,NYS,NuStar Energy LP Cum Red Perp Pfd Units Series A,2020-03-28,ps,IEX_5654354D58352D52,US,USD,True,,
5604,NS-B,NYS,NuStar Energy LP Cum Red Perp Pfd Units Series B,2020-03-28,ps,IEX_54394C5644422D52,US,USD,True,,
5605,NS-C,NYS,NuStar Energy LP Cum Conv Perp Red Pfd Registered Shs Series C,2020-03-28,ps,IEX_434E365359532D52,US,USD,True,,
5606,NSA,NYS,National Storage Affiliates Trust,2020-03-28,cs,IEX_4639525956472D52,US,USD,True,BBG008417VN4,1618563
5607,NSA-A,NYS,National Storage Affiliates Trust 6 % Cum Conv Perp Red Pfd Registered Shs Series A,2020-03-28,ps,IEX_524C433637372D52,US,USD,True,,
5608,NSC,NYS,Norfolk Southern Corporation,2020-03-28,cs,IEX_4B44434433592D52,US,USD,True,BBG000BQ5DS5,702165
5609,NSCO,NYS,Nesco Holdings Inc,2020-03-28,cs,IEX_545930564B392D52,US,USD,True,BBG00HLCWDF2,1709682
5610,NSCO+,NYS,Nesco Holdings Inc Warrant 2019-01.01.25 on Nesco Holdings Rg-A,2020-03-28,wt,IEX_5230363134512D52,US,USD,True,BBG00HVYLX89,
5611,NSEC,NAS,National Security Group Inc,2020-03-28,cs,IEX_584B543233572D52,US,USD,True,BBG000BZ21R5,865058
5612,NSIT,NAS,Insight Enterprises Inc.,2020-03-28,cs,IEX_4C534A575A332D52,US,USD,True,BBG000DY3K39,932696
5613,NSL,NYS,Nuveen Senior Income Fund,2020-03-28,cef,IEX_42595034594B2D52,US,USD,True,BBG000C3G136,
5614,NSP,NYS,Insperity Inc.,2020-03-28,cs,IEX_4B31303439432D52,US,USD,True,BBG000BJ41X2,1000753
5615,NSPR,ASE,InspireMD Inc.,2020-03-28,cs,IEX_4644545136302D52,US,USD,True,BBG000QDM9D4,1433607
5616,NSPR+,ASE,InspireMD Inc Warrant 2016-07.07.2021 on Shs InspireMD,2020-03-28,wt,IEX_4C384B5646342D52,US,USD,True,BBG00DGZNZX7,
5617,NSPR+B,ASE,InspireMD Inc Warrant 2017-14.03.2022 on InspireMD Series B,2020-03-28,wt,IEX_545242364A442D52,US,USD,True,BBG00GF4ZB33,
5618,NSS,NYS,Nustar Logistics LP Notes 2013-15.1.43 Gtd Subord Fltg Rt,2020-03-28,ps,IEX_4730384B57512D52,US,USD,True,,745026
5619,NSSC,NAS,NAPCO Security Technologies Inc.,2020-03-28,cs,IEX_504A50565A4E2D52,US,USD,True,BBG000BQ6CT5,69633
5620,NSTG,NAS,NanoString Technologies Inc.,2020-03-28,cs,IEX_5048375159422D52,US,USD,True,BBG0019K7GX4,1401708
5621,NSYS,NAS,Nortech Systems Incorporated,2020-03-28,cs,IEX_4B52514243372D52,US,USD,True,BBG000BFV339,722313
5622,NTAP,NAS,NetApp Inc.,2020-03-28,cs,IEX_4A465735485A2D52,US,USD,True,BBG000FP1N32,1002047
5623,NTB,NYS,Bank of N.T. Butterfield & Son Limited (The),2020-03-28,cs,IEX_4A42465857382D52,US,USD,True,BBG00DK7NM27,1653242
5624,NTCO,NYS,Natura & Co Holding SA Unsponsored ADR,2020-03-28,ad,IEX_53344A3032582D52,US,USD,True,BBG00R4ZKPN5,
5625,NTCT,NAS,NetScout Systems Inc.,2020-03-28,cs,IEX_424A324B57582D52,US,USD,True,BBG000C136Z8,1078075
5626,NTEC,NAS,Intec Pharma Ltd,2020-03-28,cs,IEX_4652534734562D52,US,USD,True,BBG003CG2YW2,1638381
5627,NTES,NAS,NetEase Inc. Sponsored ADR,2020-03-28,ad,IEX_4B52565459472D52,US,USD,True,BBG000BX72V8,1110646
5628,NTG,NYS,Tortoise Midstream Energy Fund Inc,2020-03-28,cef,IEX_5256395431342D52,US,USD,True,BBG000BTTK61,1057693
5629,NTGN,NAS,Neon Therapeutics Inc,2020-03-28,cs,IEX_4A30505442442D52,US,USD,True,BBG00B4N7217,1694187
5630,NTGR,NAS,NETGEAR Inc.,2020-03-28,cs,IEX_5350423931572D52,US,USD,True,BBG000C4GBR6,1122904
